gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,depth,is_seed,truncated_by_depth,in_cycle,median_lag_days,max_same_day_payers,fast_transit,synchronized_burst
100000008470470100,terminal,0.72,1,0.3388,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 33,547 KZT от 1 плательщиков и удержал их.",1,0,33547.0,0.0,1,0,0.000293918700885641,0.0,0.0,1,False,False,False,,1,False,False
100000004318918100,terminal,0.72,11,0.3973,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 75,600 KZT от 1 плательщиков и удержал их.",1,0,75600.0,0.0,1,0,0.0002983697191851956,0.0,0.0,1,False,False,False,,1,False,False
100000005228059100,terminal,0.72,1,0.3148,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 26,000 KZT от 1 плательщиков и удержал их.",1,0,26000.0,0.0,1,0,0.0002923282111387586,0.0,0.0,1,False,False,False,,1,False,False
100000001609499100,peripheral,0.5,0,0.5188,"Низкая активность в выборке: 3 вход. / 2 исход., 284,113 KZT суммарно, pass_through=0.08 — выраженных признаков роли не выявлено.",3,2,263113.0,21000.0,3,2,0.0003223366953122211,0.00018737932753908515,0.07981361620292422,1,False,False,True,2.0,1,True,False
100000002824176100,terminal,0.72,9,0.4882,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 144,000 KZT от 1 плательщиков и удержал их.",1,0,144000.0,0.0,1,0,0.0003401013976697427,0.0,0.0,1,False,False,False,,1,False,False
100000001363952100,peripheral,0.45,2,0.4737,"Низкая активность в выборке: 2 вход. / 1 исход., 287,655 KZT суммарно, pass_through=0.46 — выраженных признаков роли не выявлено.",2,1,196655.0,91000.0,2,2,0.00030846326752516595,1.9549530448494444e-05,0.4627393150441128,1,False,False,False,0.0,1,True,False
100000001049200100,peripheral,0.5,19,0.4414,"Низкая активность в выборке: 2 вход. / 4 исход., 112,624 KZT суммарно, pass_through=0.47 — выраженных признаков роли не выявлено.",2,4,76624.0,36000.0,2,5,0.0002996239878397914,0.0011795208267563184,0.46982668615577367,1,False,False,True,6.5,1,False,False
100000002662768100,terminal,0.72,7,0.4285,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 84,300 KZT от 1 плательщиков и удержал их.",1,0,84300.0,0.0,1,0,0.0003078242981353675,0.0,0.0,1,False,False,False,,1,False,False
100000004737477100,transit,0.53,0,0.4825,"Пропускает средства не удерживая: получил 49,598 KZT, отдал 40,500 KZT (0.82x) от 2 плательщиков 1 получателям, медианная задержка 1 дн..",2,1,49598.0,40500.0,3,3,0.00029362621724889526,1.9549530448494444e-05,0.8165651840800032,1,False,False,False,1.0,1,True,False
100000008680451100,terminal,0.72,1,0.3048,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 23,534 KZT от 1 плательщиков и удержал их.",1,0,23534.0,0.0,1,0,0.00029180851487324756,0.0,0.0,1,False,False,False,,1,False,False
100000001952325100,terminal,0.72,1,0.4153,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 77,888 KZT от 1 плательщиков и удержал их.",1,0,77888.0,0.0,2,0,0.0003032633286670789,0.0,0.0,1,False,False,False,,1,False,False
100000008751429100,peripheral,0.5,42,0.5533,"Низкая активность в выборке: 3 вход. / 1 исход., 458,800 KZT суммарно, pass_through=0.19 — выраженных признаков роли не выявлено.",3,1,386200.0,72600.0,6,2,0.00152475286361168,0.0,0.1879854997410668,1,False,False,True,2.0,2,True,False
100000001960517100,terminal,0.72,9,0.5134,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 200,000 KZT от 1 плательщиков и удержал их.",1,0,200000.0,0.0,1,0,0.00036081072150097776,0.0,0.0,1,False,False,False,,1,False,False
100000008686234100,terminal,0.72,0,0.3477,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 39,778 KZT от 1 плательщиков и удержал их.",1,0,39778.0,0.0,1,0,0.0002943433520815065,0.0,0.0,1,False,False,False,,1,False,False
100000004213658100,terminal,0.72,1,0.3133,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 25,347 KZT от 1 плательщиков и удержал их.",1,0,25347.0,0.0,1,0,0.0002921905948932685,0.0,0.0,1,False,False,False,,1,False,False
100000001194266100,terminal,0.72,7,0.3738,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 50,000 KZT от 1 плательщиков и удержал их.",1,0,50000.0,0.0,1,0,0.00029690045230118767,0.0,0.0,1,False,False,False,,1,False,False
100000002243354100,terminal,0.72,1,0.2959,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 20,879 KZT от 1 плательщиков и удержал их.",1,0,20879.0,0.0,1,0,0.00029124898787205865,0.0,0.0,1,False,False,False,,1,False,False
100000006069103100,transit,0.54,4,0.7386,"Пропускает средства не удерживая: получил 228,818 KZT, отдал 270,000 KZT (1.18x) от 3 плательщиков 3 получателям, медианная задержка 0 дн..",3,3,228818.0,270000.0,3,4,0.0011564584242151762,5.905167444751414e-05,1.1799770997036947,1,False,False,True,0.5,1,True,False
100000002760175100,terminal,0.72,11,0.475,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 187,410 KZT от 1 плательщиков и удержал их.",1,0,187410.0,0.0,1,0,0.0003154087179697128,0.0,0.0,1,False,False,False,,1,False,False
100000003567087100,terminal,0.72,1,0.3953,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 62,115 KZT от 1 плательщиков и удержал их.",1,0,62115.0,0.0,1,0,0.0002999392535673604,0.0,0.0,1,False,False,False,,1,False,False
100000008229700100,peripheral,0.4,17,0.2964,"Низкая активность в выборке: 1 вход. / 1 исход., 30,700 KZT суммарно, pass_through=0.31 — выраженных признаков роли не выявлено.",1,1,23500.0,7200.0,1,1,0.00029076544004118823,2.0154155101540663e-07,0.30638297872340425,1,False,False,False,11.0,1,False,False
100000004076740100,peripheral,0.5,20,0.6057,"Низкая активность в выборке: 3 вход. / 6 исход., 218,250 KZT суммарно, pass_through=1.34 — выраженных признаков роли не выявлено.",3,6,93250.0,125000.0,5,10,0.0007445676652619175,0.0004426156735691908,1.3404825737265416,1,False,False,True,2.0,1,True,False
100000003284932100,terminal,0.72,7,0.4027,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 69,925 KZT от 1 плательщиков и удержал их.",1,0,69925.0,0.0,1,0,0.0003009060155491684,0.0,0.0,1,False,False,False,,1,False,False
100000008071620100,terminal,0.72,0,0.3632,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 46,968 KZT от 1 плательщиков и удержал их.",1,0,46968.0,0.0,1,0,0.0002956980070443449,0.0,0.0,1,False,False,False,,1,False,False
